244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,0.0000,-0.2331,-0.6166,244
244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,0.0000,-0.0331,-0.5166,244
244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,244.0000,0.0000,0.0000,0.0000,244.0000,0.0000,0.0000,-0.4166,244
235.5000,235.5000,0.0000,-8.5000,-8.5000,235.5000,235.5000,0.0000,48.7388,0.2070,235.5000,-8.5000,-8.5000,-8.8166,235.5
235.5000,235.5000,0.0000,-0.0000,0.0000,235.5000,235.5000,0.0000,0.0000,0.0000,235.5000,0.0000,-6.8000,-7.8666,235.5
235.5000,235.5000,0.0000,0.0000,0.0000,235.5000,235.5000,0.0000,0.0000,0.0000,235.5000,0.0000,-5.1000,-6.9166,235.5
235.5000,235.5000,0.0000,0.0000,0.0000,235.5000,235.5000,0.0000,0.0000,0.0000,235.5000,0.0000,-3.4000,-5.9666,235.5
235.0010,235.0010,0.0000,-0.4990,-0.4990,235.0010,235.0010,0.0000,0.9781,0.0042,235.0010,-0.4990,-2.1990,-5.5990,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,-0.3992,-4.6991,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,-0.2994,-3.7992,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,-0.1996,-2.8993,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,-0.0998,-1.9994,235.001
235.0010,235.0000,0.0010,0.0000,-0.0010,235.0000,235.0000,0.0000,18.9222,0.0805,235.0001,-0.0009,-0.0009,-1.1004,235.00014822
235.0000,235.0000,0.0000,-0.0010,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,-0.0001,-0.0008,-0.2005,235
235.0010,235.0000,0.0010,0.0010,0.0000,235.0000,235.0000,0.0000,45.6277,0.1942,235.0001,0.0001,-0.0005,-0.1504,235.00012755
235.0000,235.0000,0.0000,-0.0010,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,-0.0001,-0.0005,-0.1005,235.00000236
235.0010,235.0010,0.0000,0.0010,0.0010,235.0010,235.0010,0.0000,0.0450,0.0002,235.0010,0.0010,0.0007,-0.0495,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,0.0007,0.0004,235.001
235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,235.0010,0.0000,0.0000,0.0000,235.0010,0.0000,0.0006,0.0004,235.001
235.0000,235.0000,0.0000,-0.0010,-0.0010,235.0000,235.0000,0.0000,48.0759,0.2046,235.0000,-0.0010,-0.0006,-0.0006,235.00000183
235.0000,235.0000,0.0000,-0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,-0.0000,-0.0006,-0.0005,235
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,-0.0006,-0.0004,235
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,-0.0004,-0.0003,235
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,-0.0002,-0.0003,235
235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,235.0000,0.0000,0.0000,0.0000,235.0000,0.0000,-0.0000,-0.0003,235
